station_id,station_name,province,reading_time,temperature,humidity,wind_speed
293,Stasiun Jacquelineport,Sulawesi Selatan,2025-05-01 23:13:17,30.93,62.78,4.31
294,Stasiun Adamberg,Jawa Tengah,2024-12-23 05:28:46,26.21,46.1,13.56
295,Stasiun Jonestown,Sulawesi Selatan,2024-07-02 21:34:13,29.48,56.96,4.41
296,Stasiun South Robert,Jawa Timur,2024-10-01 21:27:25,20.14,56.58,4.22
297,Stasiun Larrymouth,DKI Jakarta,2025-03-10 02:47:57,33.75,55.92,2.4
298,Stasiun North Ericton,Sulawesi Selatan,2025-01-31 13:05:33,33.45,49.66,7.6
299,Stasiun Scottchester,Sumatera Utara,2024-11-23 18:26:19,29.0,85.83,16.12
300,Stasiun Perryborough,Jawa Tengah,2025-03-02 02:53:42,27.15,80.81,8.72
301,Stasiun West Russellport,Sulawesi Selatan,2025-02-02 02:20:23,36.58,87.42,11.52
302,Stasiun Roseport,Kalimantan Barat,2024-06-15 23:21:44,32.77,62.97,2.3
303,Stasiun Joyceton,Jawa Timur,2024-06-02 04:37:40,37.39,49.45,18.95
304,Stasiun Sierraberg,Sulawesi Selatan,2025-03-05 11:41:44,34.98,90.59,1.76
305,Stasiun Marktown,Jawa Tengah,2024-11-28 01:12:18,24.38,72.39,10.48
306,Stasiun Thompsonfurt,Kalimantan Barat,2024-12-10 21:44:01,35.67,81.02,4.43
307,Stasiun New Angelica,DKI Jakarta,2025-01-29 09:11:40,21.37,74.83,10.61
308,Stasiun Charleston,Sumatera Utara,2024-11-05 17:02:27,36.31,59.22,14.55
309,Stasiun Morsemouth,DKI Jakarta,2024-12-26 16:12:40,24.25,48.05,3.95
310,Stasiun Mckinneychester,DKI Jakarta,2024-09-13 03:03:55,33.68,76.05,3.54
311,Stasiun Smithmouth,Sulawesi Selatan,2024-08-01 03:50:37,28.35,71.01,11.59
312,Stasiun Collierstad,Kalimantan Timur,2024-07-01 13:46:12,35.56,74.5,3.02
313,Stasiun East Ryanfurt,Jawa Tengah,2024-12-07 18:10:28,28.44,74.73,15.93
314,Stasiun Harrellmouth,Jawa Timur,2024-08-19 07:29:31,26.33,44.08,9.23
315,Stasiun North William,Jawa Timur,2024-07-11 00:46:29,21.02,85.74,1.53
316,Stasiun Port Michael,Jawa Tengah,2025-02-20 01:16:31,31.07,67.89,9.25
317,Stasiun East Curtis,Jawa Timur,2024-08-31 21:00:02,28.1,84.54,13.04
318,Stasiun New Eric,Kalimantan Timur,2025-03-03 15:47:32,30.89,67.58,19.15
319,Stasiun East Stephaniefort,Sulawesi Selatan,2024-11-15 20:08:45,21.86,89.45,6.87
320,Stasiun Maldonadoshire,Jawa Tengah,2025-01-20 05:33:24,29.08,49.49,4.95
321,Stasiun Michellemouth,Sulawesi Selatan,2024-07-24 12:30:03,37.84,68.82,12.2
322,Stasiun South Scottport,Kalimantan Timur,2025-03-17 05:40:46,26.71,55.56,8.18
323,Stasiun West Williamport,Kalimantan Timur,2024-11-15 00:46:06,32.22,42.88,12.62
324,Stasiun North Miguelport,Kalimantan Timur,2024-06-27 09:51:00,21.19,45.2,13.57
325,Stasiun New Brookefurt,Riau,2024-11-15 09:15:50,24.54,86.84,19.29
326,Stasiun South Reginashire,DKI Jakarta,2025-01-23 11:05:43,26.0,72.05,2.83
327,Stasiun Cassidyhaven,Kalimantan Timur,2024-07-24 11:39:24,25.58,76.08,13.24
328,Stasiun South Dalemouth,DKI Jakarta,2025-05-24 04:36:03,30.71,91.59,6.19
329,Stasiun New Debbieton,Kalimantan Barat,2024-08-28 20:54:24,31.58,58.07,2.56
330,Stasiun Ritterhaven,Jawa Tengah,2024-12-07 07:31:42,31.63,63.29,7.24
331,Stasiun West Nathan,Kalimantan Timur,2024-09-10 17:01:18,25.56,92.31,6.83
332,Stasiun Schroederton,Sulawesi Selatan,2025-03-14 15:25:06,23.46,95.0,3.1
333,Stasiun Cameronville,Riau,2024-12-20 04:12:58,35.2,45.56,15.42
334,Stasiun Mitchellberg,Jawa Timur,2024-09-29 03:24:58,31.91,88.2,12.36
335,Stasiun West Kyle,Kalimantan Barat,2025-01-25 00:03:46,22.78,49.95,13.86
336,Stasiun Andersonland,DKI Jakarta,2024-09-20 10:57:54,32.98,42.4,7.29
337,Stasiun Schneidermouth,Sumatera Utara,2025-03-23 09:25:38,37.45,73.58,15.05
338,Stasiun Lake Ellenhaven,Sulawesi Selatan,2024-10-09 12:56:34,24.21,53.15,19.31
339,Stasiun Kyleborough,Sulawesi Selatan,2024-10-02 04:47:18,36.27,50.67,13.57
340,Stasiun Leeberg,Sulawesi Selatan,2024-07-25 23:27:24,28.31,55.5,7.64
341,Stasiun Meganville,Kalimantan Barat,2024-12-01 19:31:51,37.39,84.93,16.03
342,Stasiun Lake Matthewberg,DKI Jakarta,2025-01-03 12:33:49,35.71,42.87,9.61
343,Stasiun East Henry,Kalimantan Timur,2025-02-07 10:33:47,29.98,45.64,16.92
344,Stasiun Lake Samuel,Jawa Tengah,2024-10-27 10:43:57,25.13,81.97,5.46
345,Stasiun South Cheryl,DKI Jakarta,2025-03-01 04:31:30,34.96,45.04,18.21
346,Stasiun Youngbury,Sulawesi Selatan,2024-09-20 09:57:57,35.92,91.18,8.3
347,Stasiun Mckeeborough,Kalimantan Barat,2024-10-11 17:39:01,29.04,52.97,19.89
348,Stasiun Murrayport,Kalimantan Timur,2025-03-10 14:05:35,24.04,57.53,1.98
349,Stasiun Burchborough,Kalimantan Timur,2025-03-19 00:53:26,34.24,47.57,5.74
350,Stasiun Port John,Sulawesi Selatan,2025-01-19 13:39:58,32.53,47.63,14.11
351,Stasiun Angelaville,Sulawesi Selatan,2025-02-14 05:12:53,31.08,89.82,0.38
352,Stasiun West Christopherburgh,Sumatera Utara,2024-09-07 00:28:04,35.03,70.18,14.54
353,Stasiun Port Samuel,Kalimantan Barat,2025-05-11 01:16:34,22.0,55.85,6.02
354,Stasiun Port Shannon,Jawa Timur,2024-10-05 01:37:25,24.29,75.14,12.46
355,Stasiun South Brianhaven,Jawa Tengah,2024-10-13 23:18:04,22.0,89.78,11.93
356,Stasiun Vangstad,Jawa Timur,2024-08-20 09:29:51,31.38,71.63,14.37
357,Stasiun Sarahmouth,Riau,2025-03-15 10:17:50,27.73,73.81,4.81
358,Stasiun North Justin,Kalimantan Barat,2025-03-29 10:44:08,23.37,76.75,10.47
359,Stasiun Port Janice,Kalimantan Timur,2024-11-10 05:34:39,21.22,68.93,10.15
360,Stasiun North Andrewborough,Jawa Timur,2025-03-31 08:19:51,27.03,65.86,12.71
361,Stasiun Rodriguezport,Kalimantan Timur,2024-08-25 04:20:30,24.57,40.89,15.77
362,Stasiun North Johnmouth,Kalimantan Timur,2024-06-22 07:47:49,24.34,76.14,2.07
363,Stasiun Carlsontown,Kalimantan Timur,2025-01-16 04:48:36,22.4,59.38,6.77
364,Stasiun Lake Douglas,DKI Jakarta,2024-11-03 03:50:59,34.95,77.66,19.62
365,Stasiun Johnchester,Sulawesi Selatan,2024-08-06 19:11:36,31.37,84.63,1.26
366,Stasiun New Theresaland,Sulawesi Selatan,2025-05-13 14:33:09,20.67,51.09,15.82
367,Stasiun South Morganton,Jawa Timur,2025-01-17 13:22:56,25.68,57.05,7.96
368,Stasiun Jontown,Sulawesi Selatan,2024-10-07 19:26:38,24.56,81.43,3.82
369,Stasiun West Johnville,Kalimantan Timur,2025-03-08 04:02:26,35.52,42.63,13.11
370,Stasiun Dennisstad,Riau,2024-12-15 19:28:12,22.24,60.24,17.79
371,Stasiun Port Kimberly,Sulawesi Selatan,2024-11-16 02:01:03,36.1,61.27,19.47
372,Stasiun Welchberg,Sulawesi Selatan,2024-06-22 10:22:07,32.46,60.2,15.95
373,Stasiun Johnsonborough,Riau,2024-06-15 09:14:24,34.42,79.99,1.58
374,Stasiun North Leslie,DKI Jakarta,2024-09-20 15:17:43,29.82,57.67,1.6
375,Stasiun Haysside,Riau,2024-11-19 06:57:12,25.52,73.14,8.52
376,Stasiun Port Deborahport,Sulawesi Selatan,2024-10-07 18:23:40,26.33,42.33,17.4
377,Stasiun Port Dianaview,Kalimantan Timur,2024-07-14 20:21:45,31.07,63.92,12.79
378,Stasiun Samuelfurt,Jawa Timur,2025-02-25 20:54:06,21.35,75.06,7.27
379,Stasiun Morganburgh,DKI Jakarta,2024-11-27 14:50:35,37.15,47.85,12.15
380,Stasiun Richardsonhaven,Sulawesi Selatan,2024-09-04 19:15:15,20.63,43.7,15.57
381,Stasiun Lake Rogerchester,Kalimantan Timur,2025-01-05 10:12:20,26.52,92.22,0.65
382,Stasiun New Kelly,DKI Jakarta,2024-07-06 20:35:36,32.22,92.19,7.44
383,Stasiun Donnaport,Jawa Tengah,2024-11-09 06:02:07,30.33,69.12,7.96
384,Stasiun Jacksonmouth,Riau,2024-10-05 18:49:16,24.49,46.24,14.71
385,Stasiun Lake Mollystad,Sulawesi Selatan,2025-01-09 22:53:06,29.32,90.24,2.36
386,Stasiun Hillton,Riau,2024-06-26 19:02:15,32.67,51.8,12.24
387,Stasiun Coxburgh,Sulawesi Selatan,2025-05-13 09:10:04,23.6,47.47,1.48
388,Stasiun Port Cathy,DKI Jakarta,2025-03-11 18:02:16,36.18,64.48,1.76
389,Stasiun East Carlosstad,Kalimantan Timur,2024-10-09 15:46:11,32.02,79.02,11.0
390,Stasiun New Ericmouth,Riau,2025-05-11 22:24:14,36.04,86.82,14.24
391,Stasiun Scottland,DKI Jakarta,2024-12-26 00:06:19,34.29,67.98,2.43
392,Stasiun Raymondview,Sumatera Utara,2024-08-29 13:16:50,34.26,53.02,9.88
393,Stasiun North Jillfort,Kalimantan Timur,2024-12-05 11:40:31,29.97,60.29,16.07
394,Stasiun West Kimberlymouth,DKI Jakarta,2024-08-16 18:07:03,31.02,44.74,6.19
395,Stasiun Heatherfort,Sulawesi Selatan,2024-08-11 11:57:36,29.46,82.3,16.47
396,Stasiun Port Charles,Jawa Tengah,2024-08-01 10:42:32,22.26,57.44,1.48
397,Stasiun Osbornmouth,Sulawesi Selatan,2025-01-29 07:22:04,32.24,58.95,17.56
398,Stasiun New Amberport,DKI Jakarta,2025-04-06 08:04:48,33.82,47.1,10.06
399,Stasiun Port Michael,Jawa Timur,2024-08-20 06:53:34,34.97,68.5,6.08
400,Stasiun Port Dominic,DKI Jakarta,2025-03-15 01:27:55,25.81,79.01,6.92
401,Stasiun West Angelastad,Riau,2024-11-17 02:24:43,35.23,53.78,12.7
402,Stasiun New Nicole,Riau,2024-06-23 09:34:36,22.25,56.66,10.67
403,Stasiun Keyfort,DKI Jakarta,2024-12-08 09:21:59,30.65,71.94,3.42
404,Stasiun Morrowland,Kalimantan Timur,2024-07-15 03:49:45,35.17,71.0,16.5
405,Stasiun Dawnmouth,Jawa Timur,2024-11-16 12:37:36,21.46,92.17,15.42
406,Stasiun Davidside,Riau,2025-01-19 01:31:29,31.72,82.18,8.33
407,Stasiun Port Tammy,Jawa Timur,2024-11-04 09:28:22,28.96,74.49,5.79
408,Stasiun Port Davidberg,Riau,2024-09-18 11:07:38,28.69,84.26,13.7
409,Stasiun West Sarah,Riau,2024-08-20 17:39:47,28.16,77.87,3.16
410,Stasiun Meghanview,Kalimantan Barat,2024-08-10 01:58:48,28.72,51.22,12.13
411,Stasiun Davidport,Kalimantan Timur,2025-01-09 19:10:31,35.51,57.56,19.76
412,Stasiun New Danielleshire,Kalimantan Timur,2025-05-09 07:08:44,37.56,47.19,7.41
413,Stasiun East Donna,Jawa Tengah,2025-02-17 14:08:19,25.74,65.66,5.35
414,Stasiun Meganshire,Sumatera Utara,2024-06-14 10:20:38,22.54,42.78,18.91
415,Stasiun North Brandonshire,Kalimantan Barat,2024-09-04 01:09:17,24.47,87.59,3.19
416,Stasiun Port Ashley,Kalimantan Timur,2025-01-11 03:26:05,36.81,79.66,3.8
417,Stasiun South Pamelaside,DKI Jakarta,2024-09-13 04:26:13,28.97,68.31,9.98
418,Stasiun Timothyfurt,Riau,2024-09-16 00:28:43,28.95,44.95,7.86
419,Stasiun Lake Brianmouth,Sulawesi Selatan,2024-10-29 04:29:06,37.4,51.83,7.06
420,Stasiun Harrisberg,Jawa Timur,2024-09-21 13:16:04,25.06,72.86,16.86
421,Stasiun Jessicastad,Sulawesi Selatan,2025-05-21 15:08:24,25.14,40.45,2.15
422,Stasiun Port Mitchell,DKI Jakarta,2024-12-21 12:32:40,35.88,80.01,15.28
423,Stasiun Johnville,Kalimantan Timur,2024-09-05 01:50:14,20.81,42.81,11.24
424,Stasiun East Colin,Kalimantan Timur,2024-09-13 09:10:24,29.96,44.04,10.09
425,Stasiun Linchester,Riau,2024-08-29 01:31:20,34.86,74.28,12.22
426,Stasiun Port Mark,DKI Jakarta,2024-12-27 09:06:38,37.55,61.66,15.9
427,Stasiun Jamesburgh,Kalimantan Timur,2024-11-28 08:55:15,30.04,60.11,2.89
428,Stasiun Jimenezport,Kalimantan Barat,2024-11-28 01:04:23,29.0,42.49,2.74
429,Stasiun South Williambury,Kalimantan Timur,2024-08-16 23:08:56,34.47,68.56,2.98
430,Stasiun Brandonport,DKI Jakarta,2024-11-27 03:22:06,25.9,73.72,3.25
431,Stasiun Mitchelltown,Riau,2025-04-04 19:21:15,30.69,67.9,10.19
432,Stasiun Andersonview,Sulawesi Selatan,2025-02-20 02:24:20,32.76,56.49,16.31
433,Stasiun Diazfurt,Kalimantan Timur,2024-06-18 01:40:50,25.96,46.03,8.33
434,Stasiun West Angela,Riau,2024-06-26 05:48:23,34.34,79.89,13.76
435,Stasiun Duranview,Jawa Timur,2025-03-27 19:43:32,30.74,54.6,13.11
436,Stasiun East Theresafurt,Sumatera Utara,2024-10-13 16:36:42,32.99,72.09,3.41
437,Stasiun Angelastad,Kalimantan Barat,2025-03-02 03:05:17,22.66,77.44,0.63
438,Stasiun New William,Jawa Tengah,2024-11-29 00:48:27,23.43,64.26,8.38
439,Stasiun North Derrickmouth,Kalimantan Barat,2025-03-20 00:36:59,32.43,62.57,15.5
440,Stasiun Hernandezhaven,Sulawesi Selatan,2024-07-20 10:31:52,35.71,80.47,1.25
441,Stasiun Franciscoport,DKI Jakarta,2025-01-02 05:41:33,29.34,70.85,19.96
442,Stasiun Ericksonport,Sulawesi Selatan,2024-11-19 20:02:21,29.46,57.26,3.46
443,Stasiun West Markville,Kalimantan Timur,2025-05-23 06:47:44,29.83,77.17,17.35
444,Stasiun Lauratown,Riau,2025-01-03 09:36:40,30.98,50.57,4.93
445,Stasiun Tammyshire,Riau,2024-12-27 08:38:57,24.05,93.51,5.95
446,Stasiun New Timothyhaven,Riau,2025-01-15 03:07:44,32.69,77.96,9.78
447,Stasiun Hernandezbury,Sulawesi Selatan,2024-06-10 21:59:03,26.28,91.35,15.91
448,Stasiun East Andrewmouth,Riau,2024-10-30 08:10:20,25.18,71.54,10.86
449,Stasiun Vaughnchester,Kalimantan Barat,2024-11-29 16:04:26,34.73,92.5,16.09
450,Stasiun Salaston,Riau,2025-02-12 03:54:03,20.76,92.54,1.58
451,Stasiun New Mark,Sulawesi Selatan,2025-01-27 06:09:57,31.81,81.1,4.28
452,Stasiun Edwardsburgh,Riau,2024-11-14 06:32:41,36.79,78.29,2.75
453,Stasiun Amyview,Sumatera Utara,2025-01-08 05:01:46,24.36,76.84,10.62
454,Stasiun East Joshua,Sumatera Utara,2024-09-16 09:49:00,20.94,62.73,14.35
455,Stasiun Kellieborough,Jawa Tengah,2025-02-06 11:43:19,32.26,47.56,19.29
456,Stasiun Stewartstad,DKI Jakarta,2024-12-21 02:20:39,27.32,91.43,17.57
457,Stasiun Keithshire,Sulawesi Selatan,2025-02-01 12:21:10,31.71,81.58,5.74
458,Stasiun Huangfurt,Riau,2025-03-25 06:56:42,31.63,89.94,1.79
459,Stasiun West Bobby,Sumatera Utara,2025-05-14 07:17:43,29.63,79.77,18.73
460,Stasiun West Sandraview,DKI Jakarta,2025-02-27 08:14:04,27.52,86.07,18.68
461,Stasiun East Maria,Jawa Timur,2024-09-06 09:55:44,37.95,61.83,9.91
462,Stasiun Derrickshire,Riau,2024-08-25 18:44:01,35.78,40.51,11.36
463,Stasiun Lake Rebeccabury,Jawa Tengah,2025-01-18 09:18:49,36.71,58.43,9.09
464,Stasiun North Robertfort,Sulawesi Selatan,2024-07-06 02:35:50,36.01,47.38,10.08
465,Stasiun North Tamara,Riau,2025-05-22 13:22:31,23.47,46.2,3.25
466,Stasiun South Denise,Sulawesi Selatan,2025-04-17 00:47:20,31.67,79.52,0.28
467,Stasiun Woodsborough,Kalimantan Timur,2025-03-02 11:22:46,34.23,71.23,15.15
468,Stasiun Manuelton,DKI Jakarta,2025-04-27 00:00:07,31.0,75.13,8.11
469,Stasiun Lake Audreyside,Kalimantan Barat,2025-02-24 04:23:36,29.28,44.77,13.39
470,Stasiun East Robertburgh,DKI Jakarta,2025-05-06 11:47:10,37.67,66.26,18.72
471,Stasiun Port Randyfort,Jawa Timur,2024-08-06 10:24:27,24.69,52.95,15.08
472,Stasiun Nancytown,Kalimantan Timur,2024-09-16 08:52:45,25.44,79.76,0.23
473,Stasiun West Justinside,Kalimantan Timur,2024-12-07 21:17:42,32.47,43.42,2.36
474,Stasiun Port William,Riau,2024-09-07 00:52:08,22.87,77.73,18.46
475,Stasiun West Franciscomouth,Riau,2025-01-22 03:57:30,32.43,75.13,18.81
476,Stasiun North Jill,Kalimantan Timur,2025-03-15 04:55:27,31.06,52.05,2.67
477,Stasiun East Cheryl,DKI Jakarta,2025-01-18 16:09:42,28.19,94.39,7.47
478,Stasiun Wilcoxhaven,Sulawesi Selatan,2024-09-27 03:46:15,33.63,84.11,16.51
479,Stasiun Caldwellburgh,Sumatera Utara,2025-05-23 22:27:41,32.25,72.77,15.75
480,Stasiun Morrisbury,Sulawesi Selatan,2024-06-01 21:06:57,29.51,59.9,18.34
481,Stasiun Youngview,Jawa Tengah,2025-05-13 20:05:06,21.11,70.12,10.11
482,Stasiun Brandishire,DKI Jakarta,2024-06-03 13:29:15,22.96,87.0,8.84
483,Stasiun Heatherton,Sumatera Utara,2025-01-29 06:53:51,32.9,66.89,17.98
484,Stasiun Parkerfurt,Sulawesi Selatan,2025-02-04 23:12:05,34.56,64.94,10.26
485,Stasiun Hannahport,Sulawesi Selatan,2024-10-11 15:02:46,30.15,70.73,13.46
486,Stasiun East Susan,Riau,2024-11-21 00:52:20,33.02,61.78,16.33
487,Stasiun Adkinsstad,Sumatera Utara,2024-10-29 06:26:51,30.41,42.49,6.89
488,Stasiun Toddborough,Jawa Tengah,2025-03-04 15:31:23,29.74,43.31,17.88
489,Stasiun New Seanstad,Sulawesi Selatan,2024-06-27 21:52:27,20.57,62.49,15.38
490,Stasiun North Mariahaven,Kalimantan Barat,2024-08-12 05:18:09,26.74,89.02,8.97
491,Stasiun East Mark,Kalimantan Barat,2024-12-06 10:26:01,26.76,77.55,13.24
492,Stasiun Lake Jamieshire,DKI Jakarta,2024-11-24 22:11:36,31.76,59.13,3.57
493,Stasiun Stokesmouth,Kalimantan Barat,2024-07-17 13:50:13,29.52,80.03,4.45
494,Stasiun Bryantton,Jawa Timur,2024-12-20 11:31:36,33.61,93.82,9.26
495,Stasiun Jenniferfurt,Kalimantan Barat,2024-08-31 07:45:20,29.57,85.28,4.95
496,Stasiun Lake Jefferyland,Kalimantan Timur,2024-06-15 22:14:39,22.79,50.37,17.5
497,Stasiun Isabellaside,Jawa Tengah,2025-05-28 11:29:38,20.58,76.31,12.3
498,Stasiun South Anthonychester,Jawa Timur,2024-08-04 02:55:04,24.33,43.7,11.88
499,Stasiun Port Darlene,Sulawesi Selatan,2025-02-20 18:01:17,30.76,78.68,0.97
500,Stasiun Brooksfurt,Jawa Timur,2024-11-10 05:00:48,27.24,52.89,4.35
501,Stasiun Bennettside,Jawa Timur,2024-07-17 23:00:05,22.52,94.64,4.68
502,Stasiun Davidside,Kalimantan Timur,2024-10-20 22:42:08,30.39,82.49,16.37
503,Stasiun Lake Tiffany,Sumatera Utara,2025-03-31 07:05:26,25.43,47.88,13.2
504,Stasiun West Stevenside,Sumatera Utara,2024-11-01 07:02:57,27.44,55.13,11.13
505,Stasiun Morrowbury,DKI Jakarta,2024-11-14 14:58:31,31.27,63.5,9.91
506,Stasiun West Jacob,Kalimantan Timur,2025-04-15 01:06:34,36.95,76.92,15.72
507,Stasiun North Lisachester,Kalimantan Timur,2025-01-09 23:30:50,32.53,62.45,6.0
508,Stasiun East Jamieville,DKI Jakarta,2025-01-02 07:36:59,33.58,66.04,16.99
509,Stasiun Harperton,Riau,2024-08-27 18:31:32,35.44,47.94,9.26
510,Stasiun South Scottside,Jawa Timur,2024-08-17 17:46:28,30.12,93.23,11.15
511,Stasiun East Williamport,DKI Jakarta,2024-08-23 21:50:54,26.99,54.02,6.61
512,Stasiun Barbaramouth,Jawa Tengah,2024-08-24 21:53:19,36.6,86.59,1.85
513,Stasiun Lake Adriana,Sumatera Utara,2024-10-28 10:24:51,20.93,60.74,12.1
514,Stasiun Bruceshire,Jawa Timur,2025-04-16 16:36:20,35.73,50.35,15.23
515,Stasiun Lake Erika,Sumatera Utara,2024-12-19 09:41:53,28.63,87.82,6.66
516,Stasiun West Shellyfurt,Jawa Timur,2025-03-13 09:25:09,23.81,50.45,14.83
517,Stasiun Heatherchester,Sulawesi Selatan,2024-07-23 21:15:01,36.46,78.26,14.08
518,Stasiun Whiteside,Kalimantan Barat,2024-11-19 07:59:49,36.47,70.36,15.51
519,Stasiun West Meredith,Kalimantan Barat,2024-07-22 02:35:51,28.39,75.68,6.17
520,Stasiun Melendezside,Kalimantan Timur,2024-10-28 02:40:35,29.23,67.35,1.97
521,Stasiun Grantberg,Sulawesi Selatan,2024-10-19 06:01:58,33.71,57.61,4.06
522,Stasiun Jamesland,Kalimantan Timur,2025-05-02 05:15:26,27.45,70.94,4.43
523,Stasiun Christopherborough,DKI Jakarta,2024-06-18 05:00:08,20.29,70.43,11.68
524,Stasiun Nunezton,Kalimantan Barat,2025-04-14 11:11:31,25.31,50.79,4.6
525,Stasiun Port Kathleen,Sumatera Utara,2025-02-18 22:19:50,28.99,76.0,13.7
526,Stasiun South Jason,Riau,2025-04-26 16:04:36,33.74,66.87,14.47
527,Stasiun Susantown,Sulawesi Selatan,2024-08-15 17:54:02,28.29,80.3,7.04
528,Stasiun Lake David,DKI Jakarta,2025-05-30 11:15:10,32.97,66.86,18.34
529,Stasiun Rochaborough,Jawa Timur,2024-10-22 06:01:34,29.43,86.15,1.49
530,Stasiun New Marc,Jawa Timur,2024-09-10 18:28:25,33.76,62.68,16.85
531,Stasiun Fergusonstad,Sumatera Utara,2024-09-20 00:48:01,21.22,48.31,4.37
532,Stasiun Williamfort,Sulawesi Selatan,2024-11-16 14:07:28,26.72,73.98,13.34
533,Stasiun Gillmouth,Sulawesi Selatan,2025-04-29 08:02:47,31.87,40.87,10.64
534,Stasiun Lawrenceton,Kalimantan Barat,2024-12-21 20:12:05,20.21,69.12,5.49
535,Stasiun Lake Dustin,Riau,2024-09-02 15:07:40,20.31,84.72,13.48
536,Stasiun Phillipsborough,DKI Jakarta,2024-09-27 20:45:52,21.93,45.3,2.98
537,Stasiun Hudsonbury,Sumatera Utara,2024-11-28 18:00:06,31.16,53.88,7.09
538,Stasiun Jonathanfort,Kalimantan Barat,2025-05-18 09:25:27,21.42,92.76,9.18
539,Stasiun Murraystad,Sumatera Utara,2024-07-31 04:59:14,37.82,52.42,13.68
540,Stasiun Whiteside,Jawa Tengah,2025-05-27 02:10:59,31.77,87.2,15.19
541,Stasiun New Arthurland,Jawa Tengah,2025-05-10 14:32:12,27.3,60.74,9.52
542,Stasiun Port Adamberg,Jawa Timur,2025-04-03 02:47:22,32.65,44.55,16.91
543,Stasiun North Jasmine,Kalimantan Timur,2024-06-02 17:22:35,30.19,87.19,1.91
544,Stasiun Brooksfort,Jawa Timur,2025-01-26 04:22:22,24.14,89.57,13.85
545,Stasiun North Amandachester,Sulawesi Selatan,2024-06-03 17:07:38,24.88,90.83,13.69
546,Stasiun Amandaport,Riau,2024-06-05 15:30:45,36.19,70.99,0.66
547,Stasiun Drakeburgh,Kalimantan Timur,2024-07-08 11:19:30,20.28,51.39,2.88
548,Stasiun New Eduardoborough,Kalimantan Barat,2025-01-11 18:05:41,36.72,56.46,11.28
549,Stasiun Lisaview,Kalimantan Barat,2025-03-16 17:27:56,32.19,69.73,7.68
550,Stasiun West Susanmouth,DKI Jakarta,2024-12-22 17:55:05,34.23,77.91,1.57
551,Stasiun West Gabriella,Kalimantan Timur,2025-04-05 01:26:39,20.97,64.04,16.77
552,Stasiun North Richardfurt,Kalimantan Timur,2024-12-18 06:05:34,30.89,73.76,11.91
553,Stasiun Lake Albertburgh,Kalimantan Timur,2024-06-29 14:03:05,20.53,55.03,19.85
554,Stasiun Newmanmouth,Sulawesi Selatan,2024-12-23 01:24:29,24.11,70.42,7.51
555,Stasiun New Samanthabury,DKI Jakarta,2024-08-15 14:28:33,32.23,76.34,1.71
556,Stasiun Nelsonland,Riau,2025-02-04 08:46:58,34.36,79.22,1.64
557,Stasiun Rachelshire,DKI Jakarta,2025-01-25 18:04:20,26.84,83.11,3.09
558,Stasiun Port Leonard,Kalimantan Barat,2025-05-16 13:15:10,25.7,45.86,0.1
559,Stasiun Port Lori,Riau,2025-03-26 05:04:40,28.01,81.87,2.04
560,Stasiun West Franciscobury,Jawa Tengah,2024-12-23 08:45:54,23.37,64.69,11.09
561,Stasiun Rhodesside,Kalimantan Barat,2024-09-28 13:06:31,21.86,44.93,11.08
562,Stasiun Port Vanessa,Kalimantan Timur,2025-02-18 21:05:19,35.55,40.68,8.28
563,Stasiun Brianchester,Jawa Tengah,2024-08-23 04:09:48,33.05,70.77,19.85
564,Stasiun West Cassiefurt,Sumatera Utara,2025-05-19 06:34:10,30.3,49.33,7.61
565,Stasiun Anthonyview,DKI Jakarta,2025-03-12 13:38:22,24.84,54.76,2.92
566,Stasiun Henrystad,DKI Jakarta,2024-12-18 09:02:26,27.82,63.16,9.68
567,Stasiun Reynoldsshire,Jawa Tengah,2025-01-26 16:32:09,26.5,91.93,14.42
568,Stasiun Port Christinebury,Sulawesi Selatan,2025-02-14 20:10:58,30.69,50.76,2.14
569,Stasiun West Ericberg,Riau,2025-02-24 12:53:07,20.12,61.76,16.83
570,Stasiun Michaelland,Kalimantan Barat,2024-06-01 06:47:05,34.47,58.12,6.69
571,Stasiun Seanview,DKI Jakarta,2024-07-06 17:22:50,25.41,73.18,13.91
572,Stasiun East Ryanside,Sulawesi Selatan,2024-12-18 23:57:44,25.66,93.05,19.37
573,Stasiun Garcialand,Riau,2024-10-06 15:34:20,33.23,74.81,19.36
574,Stasiun New Carlymouth,Sumatera Utara,2025-04-10 20:23:27,25.87,55.42,15.72
575,Stasiun West Robertland,Kalimantan Timur,2025-02-19 03:03:06,22.05,71.01,11.84
576,Stasiun New Adriana,DKI Jakarta,2025-02-04 16:33:36,32.27,70.26,19.06
577,Stasiun East Joseph,Sulawesi Selatan,2024-09-05 10:02:03,36.97,51.53,15.95
578,Stasiun North Gary,Jawa Tengah,2024-09-08 04:15:36,34.74,83.76,8.18
579,Stasiun Toddland,Sulawesi Selatan,2024-10-09 06:46:44,22.51,56.66,5.05
580,Stasiun Lake Colleen,DKI Jakarta,2025-01-02 06:24:32,32.87,83.4,1.48
581,Stasiun South Daniel,Sulawesi Selatan,2024-09-18 15:48:12,30.48,69.39,18.47
582,Stasiun Cookfurt,Kalimantan Barat,2025-03-20 01:35:09,29.79,83.49,7.19
583,Stasiun Scottchester,Jawa Tengah,2025-03-24 05:30:25,21.97,53.65,13.29
584,Stasiun West Malik,DKI Jakarta,2025-05-11 08:51:51,31.65,42.44,19.67
